gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4055586975	26776d49-2110-4201-b768-53e661fc2135	Promigas:Jobo-Sebastopol:WR1585	Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Poecilotriccus	Poecilotriccus sylvia		SPECIES	Poecilotriccus sylvia (Desmarest, 1806)	Poecilotriccus sylvia	(Desmarest, 1806)	CO	El Cincuenta	Antioquia	PRESENT	1	dbc2ab56-d499-403c-8db5-c1a49cd0b75f	7.64495	-74.899151			71.0	21.0			2022-08-19T00:00:00	19	8	2022	2483899	2483899	HUMAN_OBSERVATION	Promigas S.A E.S.P (Promigas)	MCUB		WilmerRamirez01585			CC_BY_NC_4_0		Wilmer Ramirez			2023-03-15T15:17:37.162Z		
4055586974	26776d49-2110-4201-b768-53e661fc2135	Promigas:Jobo-Sebastopol:WR0255	Animalia	Chordata	Aves	Columbiformes	Columbidae	Columbina	Columbina talpacoti		SPECIES	Columbina talpacoti (Temminck, 1810)	Columbina talpacoti	(Temminck, 1810)	CO		Córdoba	PRESENT	4	dbc2ab56-d499-403c-8db5-c1a49cd0b75f	8.486426	-75.371885			39.0	14.0			2022-08-01T00:00:00	1	8	2022	2495858	2495858	HUMAN_OBSERVATION	Promigas S.A E.S.P (Promigas)	MCUB		WilmerRamirez00255			CC_BY_NC_4_0		Wilmer Ramirez			2023-03-15T15:17:37.162Z		
4055586973	26776d49-2110-4201-b768-53e661fc2135	Promigas:Jobo-Sebastopol:WR1584	Animalia	Chordata	Aves	Caprimulgiformes	Caprimulgidae	Nyctidromus	Nyctidromus albicollis		SPECIES	Nyctidromus albicollis (J.F.Gmelin, 1789)	Nyctidromus albicollis	(J.F.Gmelin, 1789)	CO	El Cincuenta	Antioquia	PRESENT	1	dbc2ab56-d499-403c-8db5-c1a49cd0b75f	7.64495	-74.899151			71.0	21.0			2022-08-19T00:00:00	19	8	2022	2496990	2496990	HUMAN_OBSERVATION	Promigas S.A E.S.P (Promigas)	MCUB		WilmerRamirez01584			CC_BY_NC_4_0		Wilmer Ramirez			2023-03-15T15:17:37.161Z		
4055586972	26776d49-2110-4201-b768-53e661fc2135	Promigas:Jobo-Sebastopol:WR0256	Animalia	Chordata	Aves	Columbiformes	Columbidae	Leptotila	Leptotila verreauxi		SPECIES	Leptotila verreauxi Bonaparte, 1855	Leptotila verreauxi	Bonaparte, 1855	CO		Córdoba	PRESENT	3	dbc2ab56-d499-403c-8db5-c1a49cd0b75f	8.486426	-75.371885			39.0	14.0			2022-08-01T00:00:00	1	8	2022	2496060	2496060	HUMAN_OBSERVATION	Promigas S.A E.S.P (Promigas)	MCUB		WilmerRamirez00256			CC_BY_NC_4_0		Wilmer Ramirez			2023-03-15T15:17:37.162Z		
4055586971	26776d49-2110-4201-b768-53e661fc2135	Promigas:Jobo-Sebastopol:P8O-PB5	Plantae	Tracheophyta	Magnoliopsida	Ericales	Lecythidaceae	Gustavia	Gustavia nana		SPECIES	Gustavia nana Pittier	Gustavia nana	Pittier	CO	La Florida	Córdoba	PRESENT		dbc2ab56-d499-403c-8db5-c1a49cd0b75f	8.025955	-75.324704			58.0	0.0			2022-07-06T00:00:00	6	7	2022	5383844	5383844	HUMAN_OBSERVATION	Promigas S.A E.S.P (Promigas)			P8O-PB5			CC_BY_NC_4_0		Omar Pinzón			2023-03-15T15:17:37.163Z		
4055586970	26776d49-2110-4201-b768-53e661fc2135	Promigas:Jobo-Sebastopol:WR0253	Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Myiozetetes	Myiozetetes similis		SPECIES	Myiozetetes similis (Spix, 1825)	Myiozetetes similis	(Spix, 1825)	CO		Córdoba	PRESENT	3	dbc2ab56-d499-403c-8db5-c1a49cd0b75f	8.486426	-75.371885			39.0	14.0			2022-08-01T00:00:00	1	8	2022	2482913	2482913	HUMAN_OBSERVATION	Promigas S.A E.S.P (Promigas)	MCUB		WilmerRamirez00253			CC_BY_NC_4_0		Wilmer Ramirez			2023-03-15T15:17:37.161Z		
4055586969	26776d49-2110-4201-b768-53e661fc2135	Promigas:Jobo-Sebastopol:WR1587	Animalia	Chordata	Aves	Passeriformes	Thamnophilidae	Myrmeciza	Myrmeciza exsul		SPECIES	Poliocrania exsul (P.L.Sclater, 1859)	Poliocrania exsul	(P.L.Sclater, 1859)	CO	El Cincuenta, La Union	Antioquia	PRESENT	5	dbc2ab56-d499-403c-8db5-c1a49cd0b75f	7.644456	-74.903499			71.0	21.0			2022-08-19T00:00:00	19	8	2022	9599432	2490163	HUMAN_OBSERVATION	Promigas S.A E.S.P (Promigas)	MCUB		WilmerRamirez01587			CC_BY_NC_4_0		Wilmer Ramirez			2023-03-15T15:17:37.161Z		
4055586968	26776d49-2110-4201-b768-53e661fc2135	Promigas:Jobo-Sebastopol:WR0254	Animalia	Chordata	Aves	Passeriformes	Icteridae	Psarocolius	Psarocolius decumanus		SPECIES	Psarocolius decumanus (Pallas, 1769)	Psarocolius decumanus	(Pallas, 1769)	CO		Córdoba	PRESENT	2	dbc2ab56-d499-403c-8db5-c1a49cd0b75f	8.486426	-75.371885			39.0	14.0			2022-08-01T00:00:00	1	8	2022	2484217	2484217	HUMAN_OBSERVATION	Promigas S.A E.S.P (Promigas)	MCUB		WilmerRamirez00254			CC_BY_NC_4_0		Wilmer Ramirez			2023-03-15T15:17:37.162Z		
4055586967	26776d49-2110-4201-b768-53e661fc2135	Promigas:Jobo-Sebastopol:WR1586	Animalia	Chordata	Aves	Tinamiformes	Tinamidae	Tinamus	Tinamus major		SPECIES	Tinamus major (J.F.Gmelin, 1789)	Tinamus major	(J.F.Gmelin, 1789)	CO	El Cincuenta	Antioquia	PRESENT	1	dbc2ab56-d499-403c-8db5-c1a49cd0b75f	7.64495	-74.899151			71.0	21.0			2022-08-19T00:00:00	19	8	2022	2477630	2477630	HUMAN_OBSERVATION	Promigas S.A E.S.P (Promigas)	MCUB		WilmerRamirez01586			CC_BY_NC_4_0		Wilmer Ramirez			2023-03-15T15:17:37.162Z		
4055586966	26776d49-2110-4201-b768-53e661fc2135	Promigas:Jobo-Sebastopol:WR0251	Animalia	Chordata	Aves	Passeriformes	Thamnophilidae	Formicivora	Formicivora grisea		SPECIES	Formicivora grisea (Boddaert, 1783)	Formicivora grisea	(Boddaert, 1783)	CO		Córdoba	PRESENT	2	dbc2ab56-d499-403c-8db5-c1a49cd0b75f	8.486426	-75.371885			39.0	14.0			2022-08-01T00:00:00	1	8	2022	2490042	2490042	HUMAN_OBSERVATION	Promigas S.A E.S.P (Promigas)	MCUB		WilmerRamirez00251			CC_BY_NC_4_0		Wilmer Ramirez			2023-03-15T15:17:37.161Z		
4055586965	26776d49-2110-4201-b768-53e661fc2135	Promigas:Jobo-Sebastopol:WR1581	Animalia	Chordata	Aves	Piciformes	Bucconidae	Hypnelus	Hypnelus ruficollis		SPECIES	Hypnelus ruficollis (Wagler, 1829)	Hypnelus ruficollis	(Wagler, 1829)	CO	El Cincuenta, Guadalupe	Antioquia	PRESENT	6	dbc2ab56-d499-403c-8db5-c1a49cd0b75f	7.632652	-74.895715			71.0	21.0			2022-08-19T00:00:00	19	8	2022	2475165	2475165	HUMAN_OBSERVATION	Promigas S.A E.S.P (Promigas)	MCUB		WilmerRamirez01581			CC_BY_NC_4_0		Wilmer Ramirez			2023-03-15T15:17:37.161Z		
4055586964	26776d49-2110-4201-b768-53e661fc2135	Promigas:Jobo-Sebastopol:WR1580	Animalia	Chordata	Aves	Columbiformes	Columbidae	Columbina	Columbina talpacoti		SPECIES	Columbina talpacoti (Temminck, 1810)	Columbina talpacoti	(Temminck, 1810)	CO	El Cincuenta, Guadalupe	Antioquia	PRESENT	8	dbc2ab56-d499-403c-8db5-c1a49cd0b75f	7.632652	-74.895715			71.0	21.0			2022-08-19T00:00:00	19	8	2022	2495858	2495858	HUMAN_OBSERVATION	Promigas S.A E.S.P (Promigas)	MCUB		WilmerRamirez01580			CC_BY_NC_4_0		Wilmer Ramirez			2023-03-15T15:17:37.160Z		
4055586963	26776d49-2110-4201-b768-53e661fc2135	Promigas:Jobo-Sebastopol:WR0252	Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Campylorhynchus	Campylorhynchus griseus		SPECIES	Campylorhynchus griseus (Swainson, 1838)	Campylorhynchus griseus	(Swainson, 1838)	CO		Córdoba	PRESENT	4	dbc2ab56-d499-403c-8db5-c1a49cd0b75f	8.486426	-75.371885			39.0	14.0			2022-08-01T00:00:00	1	8	2022	5231480	5231480	HUMAN_OBSERVATION	Promigas S.A E.S.P (Promigas)	MCUB		WilmerRamirez00252			CC_BY_NC_4_0		Wilmer Ramirez			2023-03-15T15:17:37.160Z		
4055586962	26776d49-2110-4201-b768-53e661fc2135	Promigas:Jobo-Sebastopol:WR1583	Animalia	Chordata	Aves	Passeriformes	Thraupidae	Tersina	Tersina viridis		SPECIES	Tersina viridis (Illiger, 1811)	Tersina viridis	(Illiger, 1811)	CO	El Cincuenta, Guadalupe	Antioquia	PRESENT	4	dbc2ab56-d499-403c-8db5-c1a49cd0b75f	7.632652	-74.895715			71.0	21.0			2022-08-19T00:00:00	19	8	2022	2488545	2488545	HUMAN_OBSERVATION	Promigas S.A E.S.P (Promigas)	MCUB		WilmerRamirez01583			CC_BY_NC_4_0		Wilmer Ramirez			2023-03-15T15:17:37.161Z		
4055586961	26776d49-2110-4201-b768-53e661fc2135	Promigas:Jobo-Sebastopol:WR1582	Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Myiozetetes	Myiozetetes similis		SPECIES	Myiozetetes similis (Spix, 1825)	Myiozetetes similis	(Spix, 1825)	CO	El Cincuenta, Guadalupe	Antioquia	PRESENT	4	dbc2ab56-d499-403c-8db5-c1a49cd0b75f	7.632652	-74.895715			71.0	21.0			2022-08-19T00:00:00	19	8	2022	2482913	2482913	HUMAN_OBSERVATION	Promigas S.A E.S.P (Promigas)	MCUB		WilmerRamirez01582			CC_BY_NC_4_0		Wilmer Ramirez			2023-03-15T15:17:37.160Z		
4055586960	26776d49-2110-4201-b768-53e661fc2135	Promigas:Jobo-Sebastopol:WR0250	Animalia	Chordata	Aves	Passeriformes	Thraupidae	Ramphocelus	Ramphocelus dimidiatus		SPECIES	Ramphocelus dimidiatus Lafresnaye, 1837	Ramphocelus dimidiatus	Lafresnaye, 1837	CO		Córdoba	PRESENT	2	dbc2ab56-d499-403c-8db5-c1a49cd0b75f	8.486426	-75.371885			39.0	14.0			2022-08-01T00:00:00	1	8	2022	2488424	2488424	HUMAN_OBSERVATION	Promigas S.A E.S.P (Promigas)	MCUB		WilmerRamirez00250			CC_BY_NC_4_0		Wilmer Ramirez			2023-03-15T15:17:37.160Z		
4055586959	26776d49-2110-4201-b768-53e661fc2135	Promigas:Jobo-Sebastopol:WR0259	Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Tyrannus	Tyrannus savana		SPECIES	Tyrannus savana Vieillot, 1808	Tyrannus savana	Vieillot, 1808	CO	El Cincuenta, La Union	Antioquia	PRESENT	1	dbc2ab56-d499-403c-8db5-c1a49cd0b75f	7.644199	-74.900604			39.0	14.0			2022-08-01T00:00:00	1	8	2022	5229693	5229693	HUMAN_OBSERVATION	Promigas S.A E.S.P (Promigas)	MCUB		WilmerRamirez00259			CC_BY_NC_4_0		Wilmer Ramirez			2023-03-15T15:17:37.160Z		
4055586958	26776d49-2110-4201-b768-53e661fc2135	Promigas:Jobo-Sebastopol:WR1589	Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Attila	Attila spadiceus		SPECIES	Attila spadiceus (Gmelin, 1789)	Attila spadiceus	(Gmelin, 1789)	CO	El Cincuenta, La Union	Antioquia	PRESENT	1	dbc2ab56-d499-403c-8db5-c1a49cd0b75f	7.644456	-74.903499			71.0	21.0			2022-08-19T00:00:00	19	8	2022	2483629	2483629	HUMAN_OBSERVATION	Promigas S.A E.S.P (Promigas)	MCUB		WilmerRamirez01589			CC_BY_NC_4_0		Wilmer Ramirez			2023-03-15T15:17:37.160Z		
4055586957	26776d49-2110-4201-b768-53e661fc2135	Promigas:Jobo-Sebastopol:WR1588	Animalia	Chordata	Aves	Passeriformes	Furnariidae	Xiphocolaptes	Xiphocolaptes promeropirhynchus		SPECIES	Xiphocolaptes promeropirhynchus (Lesson, 1840)	Xiphocolaptes promeropirhynchus	(Lesson, 1840)	CO	El Cincuenta, La Union	Antioquia	PRESENT	1	dbc2ab56-d499-403c-8db5-c1a49cd0b75f	7.644456	-74.903499			71.0	21.0			2022-08-19T00:00:00	19	8	2022	2485461	2485461	HUMAN_OBSERVATION	Promigas S.A E.S.P (Promigas)	MCUB		WilmerRamirez01588			CC_BY_NC_4_0		Wilmer Ramirez			2023-03-15T15:17:37.160Z		
4055586956	26776d49-2110-4201-b768-53e661fc2135	Promigas:Jobo-Sebastopol:WR0257	Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Poecilotriccus	Poecilotriccus sylvia		SPECIES	Poecilotriccus sylvia (Desmarest, 1806)	Poecilotriccus sylvia	(Desmarest, 1806)	CO		Córdoba	PRESENT	3	dbc2ab56-d499-403c-8db5-c1a49cd0b75f	8.486426	-75.371885			39.0	14.0			2022-08-01T00:00:00	1	8	2022	2483899	2483899	HUMAN_OBSERVATION	Promigas S.A E.S.P (Promigas)	MCUB		WilmerRamirez00257			CC_BY_NC_4_0		Wilmer Ramirez			2023-03-15T15:17:37.160Z		
4055586955	26776d49-2110-4201-b768-53e661fc2135	Promigas:Jobo-Sebastopol:WR0258	Animalia	Chordata	Aves	Passeriformes	Pipridae	Manacus	Manacus manacus		SPECIES	Manacus manacus (Linnaeus, 1766)	Manacus manacus	(Linnaeus, 1766)	CO		Córdoba	PRESENT	4	dbc2ab56-d499-403c-8db5-c1a49cd0b75f	8.486426	-75.371885			39.0	14.0			2022-08-01T00:00:00	1	8	2022	2487672	2487672	HUMAN_OBSERVATION	Promigas S.A E.S.P (Promigas)	MCUB		WilmerRamirez00258			CC_BY_NC_4_0		Wilmer Ramirez			2023-03-15T15:17:37.159Z		
4055586954	26776d49-2110-4201-b768-53e661fc2135	Promigas:Jobo-Sebastopol:WR1574	Animalia	Chordata	Aves	Passeriformes	Thraupidae	Thraupis	Thraupis episcopus		SPECIES	Thraupis episcopus (Linnaeus, 1766)	Thraupis episcopus	(Linnaeus, 1766)	CO	El Cincuenta, Guadalupe	Antioquia	PRESENT	3	dbc2ab56-d499-403c-8db5-c1a49cd0b75f	7.632652	-74.895715			71.0	21.0			2022-08-19T00:00:00	19	8	2022	2488602	2488602	HUMAN_OBSERVATION	Promigas S.A E.S.P (Promigas)	MCUB		WilmerRamirez01574			CC_BY_NC_4_0		Wilmer Ramirez			2023-03-15T15:17:37.160Z		
4055586953	26776d49-2110-4201-b768-53e661fc2135	Promigas:Jobo-Sebastopol:WR0244	Animalia	Chordata	Aves	Passeriformes	Corvidae	Cyanocorax	Cyanocorax affinis		SPECIES	Cyanocorax affinis Pelzeln, 1856	Cyanocorax affinis	Pelzeln, 1856	CO		Córdoba	PRESENT	4	dbc2ab56-d499-403c-8db5-c1a49cd0b75f	8.486426	-75.371885			39.0	14.0			2022-08-01T00:00:00	1	8	2022	2482559	2482559	HUMAN_OBSERVATION	Promigas S.A E.S.P (Promigas)	MCUB		WilmerRamirez00244			CC_BY_NC_4_0		Wilmer Ramirez			2023-03-15T15:17:37.159Z		
4055586952	26776d49-2110-4201-b768-53e661fc2135	Promigas:Jobo-Sebastopol:WR1573	Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Elaenia	Elaenia flavogaster		SPECIES	Elaenia flavogaster (Thunberg, 1822)	Elaenia flavogaster	(Thunberg, 1822)	CO	El Cincuenta, Guadalupe	Antioquia	PRESENT	3	dbc2ab56-d499-403c-8db5-c1a49cd0b75f	7.632652	-74.895715			71.0	21.0			2022-08-19T00:00:00	19	8	2022	5229606	5229606	HUMAN_OBSERVATION	Promigas S.A E.S.P (Promigas)	MCUB		WilmerRamirez01573			CC_BY_NC_4_0		Wilmer Ramirez			2023-03-15T15:17:37.160Z		
4055586951	26776d49-2110-4201-b768-53e661fc2135	Promigas:Jobo-Sebastopol:WR0245	Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Tyrannus	Tyrannus melancholicus		SPECIES	Tyrannus melancholicus Vieillot, 1819	Tyrannus melancholicus	Vieillot, 1819	CO		Córdoba	PRESENT	4	dbc2ab56-d499-403c-8db5-c1a49cd0b75f	8.486426	-75.371885			39.0	14.0			2022-08-01T00:00:00	1	8	2022	5229662	5229662	HUMAN_OBSERVATION	Promigas S.A E.S.P (Promigas)	MCUB		WilmerRamirez00245			CC_BY_NC_4_0		Wilmer Ramirez			2023-03-15T15:17:37.158Z		
4055586950	26776d49-2110-4201-b768-53e661fc2135	Promigas:Jobo-Sebastopol:WR0242	Animalia	Chordata	Aves	Passeriformes	Icteridae	Psarocolius	Psarocolius decumanus		SPECIES	Psarocolius decumanus (Pallas, 1769)	Psarocolius decumanus	(Pallas, 1769)	CO		Córdoba	PRESENT	2	dbc2ab56-d499-403c-8db5-c1a49cd0b75f	8.486426	-75.371885			39.0	14.0			2022-08-01T00:00:00	1	8	2022	2484217	2484217	HUMAN_OBSERVATION	Promigas S.A E.S.P (Promigas)	MCUB		WilmerRamirez00242			CC_BY_NC_4_0		Wilmer Ramirez			2023-03-15T15:17:37.159Z		
4055586949	26776d49-2110-4201-b768-53e661fc2135	Promigas:Jobo-Sebastopol:WR1576	Animalia	Chordata	Aves	Galliformes	Cracidae	Ortalis	Ortalis garrula		SPECIES	Ortalis garrula (Humboldt, 1805)	Ortalis garrula	(Humboldt, 1805)	CO	El Cincuenta, Guadalupe	Antioquia	PRESENT	5	dbc2ab56-d499-403c-8db5-c1a49cd0b75f	7.632652	-74.895715			71.0	21.0			2022-08-19T00:00:00	19	8	2022	5229446	5229446	HUMAN_OBSERVATION	Promigas S.A E.S.P (Promigas)	MCUB		WilmerRamirez01576			CC_BY_NC_4_0		Wilmer Ramirez			2023-03-15T15:17:37.159Z		
4055586948	26776d49-2110-4201-b768-53e661fc2135	Promigas:Jobo-Sebastopol:WR0243	Animalia	Chordata	Aves	Cuculiformes	Cuculidae	Crotophaga	Crotophaga sulcirostris		SPECIES	Crotophaga sulcirostris Swainson, 1827	Crotophaga sulcirostris	Swainson, 1827	CO		Córdoba	PRESENT	10	dbc2ab56-d499-403c-8db5-c1a49cd0b75f	8.486426	-75.371885			39.0	14.0			2022-08-01T00:00:00	1	8	2022	2496211	2496211	HUMAN_OBSERVATION	Promigas S.A E.S.P (Promigas)	MCUB		WilmerRamirez00243			CC_BY_NC_4_0		Wilmer Ramirez			2023-03-15T15:17:37.159Z		
4055586947	26776d49-2110-4201-b768-53e661fc2135	Promigas:Jobo-Sebastopol:WR1575	Animalia	Chordata	Aves	Piciformes	Picidae	Melanerpes	Melanerpes rubricapillus		SPECIES	Melanerpes rubricapillus (Cabanis, 1862)	Melanerpes rubricapillus	(Cabanis, 1862)	CO	El Cincuenta, Guadalupe	Antioquia	PRESENT	1	dbc2ab56-d499-403c-8db5-c1a49cd0b75f	7.632652	-74.895715			71.0	21.0			2022-08-19T00:00:00	19	8	2022	2478125	2478125	HUMAN_OBSERVATION	Promigas S.A E.S.P (Promigas)	MCUB		WilmerRamirez01575			CC_BY_NC_4_0		Wilmer Ramirez			2023-03-15T15:17:37.158Z		
4055586946	26776d49-2110-4201-b768-53e661fc2135	Promigas:Jobo-Sebastopol:WR0240	Animalia	Chordata	Aves	Cuculiformes	Cuculidae	Crotophaga	Crotophaga major		SPECIES	Crotophaga major Gmelin, 1788	Crotophaga major	Gmelin, 1788	CO		Córdoba	PRESENT	4	dbc2ab56-d499-403c-8db5-c1a49cd0b75f	8.486426	-75.371885			39.0	14.0			2022-08-01T00:00:00	1	8	2022	2496210	2496210	HUMAN_OBSERVATION	Promigas S.A E.S.P (Promigas)	MCUB		WilmerRamirez00240			CC_BY_NC_4_0		Wilmer Ramirez			2023-03-15T15:17:37.158Z		
4055586945	26776d49-2110-4201-b768-53e661fc2135	Promigas:Jobo-Sebastopol:WR1570	Animalia	Chordata	Aves	Apodiformes	Apodidae	Streptoprocne	Streptoprocne zonaris		SPECIES	Streptoprocne zonaris (Shaw, 1796)	Streptoprocne zonaris	(Shaw, 1796)	CO	El Limón Afuera	Antioquia	PRESENT	3	dbc2ab56-d499-403c-8db5-c1a49cd0b75f	7.467255	-74.868797			71.0	21.0			2022-08-18T00:00:00	18	8	2022	2477082	2477082	HUMAN_OBSERVATION	Promigas S.A E.S.P (Promigas)	MCUB		WilmerRamirez01570			CC_BY_NC_4_0		Wilmer Ramirez			2023-03-15T15:17:37.159Z		
4055586944	26776d49-2110-4201-b768-53e661fc2135	Promigas:Jobo-Sebastopol:WR0241	Animalia	Chordata	Aves	Columbiformes	Columbidae	Leptotila	Leptotila verreauxi		SPECIES	Leptotila verreauxi Bonaparte, 1855	Leptotila verreauxi	Bonaparte, 1855	CO		Córdoba	PRESENT	1	dbc2ab56-d499-403c-8db5-c1a49cd0b75f	8.486426	-75.371885			39.0	14.0			2022-08-01T00:00:00	1	8	2022	2496060	2496060	HUMAN_OBSERVATION	Promigas S.A E.S.P (Promigas)	MCUB		WilmerRamirez00241			CC_BY_NC_4_0		Wilmer Ramirez			2023-03-15T15:17:37.159Z		
4055586943	26776d49-2110-4201-b768-53e661fc2135	Promigas:Jobo-Sebastopol:WR1572	Animalia	Chordata	Aves	Passeriformes	Thraupidae	Sicalis	Sicalis flaveola		SPECIES	Sicalis flaveola (Linnaeus, 1766)	Sicalis flaveola	(Linnaeus, 1766)	CO	El Cincuenta, Guadalupe	Antioquia	PRESENT	6	dbc2ab56-d499-403c-8db5-c1a49cd0b75f	7.632652	-74.895715			71.0	21.0			2022-08-19T00:00:00	19	8	2022	2491862	2491862	HUMAN_OBSERVATION	Promigas S.A E.S.P (Promigas)	MCUB		WilmerRamirez01572			CC_BY_NC_4_0		Wilmer Ramirez			2023-03-15T15:17:37.157Z		
4055586942	26776d49-2110-4201-b768-53e661fc2135	Promigas:Jobo-Sebastopol:WR1571	Animalia	Chordata	Aves	Psittaciformes	Psittacidae	Amazona	Amazona amazonica		SPECIES	Amazona amazonica (Linnaeus, 1766)	Amazona amazonica	(Linnaeus, 1766)	CO	El Cincuenta, Guadalupe	Antioquia	PRESENT	38	dbc2ab56-d499-403c-8db5-c1a49cd0b75f	7.632652	-74.895715			71.0	21.0			2022-08-19T00:00:00	19	8	2022	2479666	2479666	HUMAN_OBSERVATION	Promigas S.A E.S.P (Promigas)	MCUB		WilmerRamirez01571			CC_BY_NC_4_0		Wilmer Ramirez			2023-03-15T15:17:37.157Z		
4055586941	26776d49-2110-4201-b768-53e661fc2135	Promigas:Jobo-Sebastopol:WR0248	Animalia	Chordata	Aves	Columbiformes	Columbidae	Columbina	Columbina talpacoti		SPECIES	Columbina talpacoti (Temminck, 1810)	Columbina talpacoti	(Temminck, 1810)	CO		Córdoba	PRESENT	2	dbc2ab56-d499-403c-8db5-c1a49cd0b75f	8.486426	-75.371885			39.0	14.0			2022-08-01T00:00:00	1	8	2022	2495858	2495858	HUMAN_OBSERVATION	Promigas S.A E.S.P (Promigas)	MCUB		WilmerRamirez00248			CC_BY_NC_4_0		Wilmer Ramirez			2023-03-15T15:17:37.156Z		
4055586940	26776d49-2110-4201-b768-53e661fc2135	Promigas:Jobo-Sebastopol:WR1578	Animalia	Chordata	Aves	Passeriformes	Tyrannidae	Myiarchus	Myiarchus venezuelensis		SPECIES	Myiarchus venezuelensis Lawrence, 1865	Myiarchus venezuelensis	Lawrence, 1865	CO	El Cincuenta, Guadalupe	Antioquia	PRESENT	1	dbc2ab56-d499-403c-8db5-c1a49cd0b75f	7.632652	-74.895715			71.0	21.0			2022-08-19T00:00:00	19	8	2022	9544285	9544285	HUMAN_OBSERVATION	Promigas S.A E.S.P (Promigas)	MCUB		WilmerRamirez01578			CC_BY_NC_4_0		Wilmer Ramirez			2023-03-15T15:17:37.157Z		
4055586939	26776d49-2110-4201-b768-53e661fc2135	Promigas:Jobo-Sebastopol:WR1577	Animalia	Chordata	Aves	Passeriformes	Cardinalidae	Saltator	Saltator maximus		SPECIES	Saltator maximus (P.L.Statius Müller, 1776)	Saltator maximus	(P.L.Statius Müller, 1776)	CO	El Cincuenta, Guadalupe	Antioquia	PRESENT	3	dbc2ab56-d499-403c-8db5-c1a49cd0b75f	7.632652	-74.895715			71.0	21.0			2022-08-19T00:00:00	19	8	2022	5230942	5230942	HUMAN_OBSERVATION	Promigas S.A E.S.P (Promigas)	MCUB		WilmerRamirez01577			CC_BY_NC_4_0		Wilmer Ramirez			2023-03-15T15:17:37.156Z		
4055586938	26776d49-2110-4201-b768-53e661fc2135	Promigas:Jobo-Sebastopol:WR0249	Animalia	Chordata	Aves	Accipitriformes	Cathartidae	Coragyps	Coragyps atratus		SPECIES	Coragyps atratus (Bechstein, 1793)	Coragyps atratus	(Bechstein, 1793)	CO		Córdoba	PRESENT	3	dbc2ab56-d499-403c-8db5-c1a49cd0b75f	8.486426	-75.371885			39.0	14.0			2022-08-01T00:00:00	1	8	2022	2481942	2481942	HUMAN_OBSERVATION	Promigas S.A E.S.P (Promigas)	MCUB		WilmerRamirez00249			CC_BY_NC_4_0		Wilmer Ramirez			2023-03-15T15:17:37.167Z		
4055586937	26776d49-2110-4201-b768-53e661fc2135	Promigas:Jobo-Sebastopol:WR0246	Animalia	Chordata	Aves	Passeriformes	Cardinalidae	Saltator	Saltator olivascens		SPECIES	Saltator olivascens Cabanis, 1849	Saltator olivascens	Cabanis, 1849	CO		Córdoba	PRESENT	2	dbc2ab56-d499-403c-8db5-c1a49cd0b75f	8.486426	-75.371885			39.0	14.0			2022-08-01T00:00:00	1	8	2022	9105847	9105847	HUMAN_OBSERVATION	Promigas S.A E.S.P (Promigas)	MCUB		WilmerRamirez00246			CC_BY_NC_4_0		Wilmer Ramirez			2023-03-15T15:17:37.156Z		
4055586936	26776d49-2110-4201-b768-53e661fc2135	Promigas:Jobo-Sebastopol:WR1579	Animalia	Chordata	Aves	Passeriformes	Troglodytidae	Campylorhynchus	Campylorhynchus griseus		SPECIES	Campylorhynchus griseus (Swainson, 1838)	Campylorhynchus griseus	(Swainson, 1838)	CO	El Cincuenta, Guadalupe	Antioquia	PRESENT	12	dbc2ab56-d499-403c-8db5-c1a49cd0b75f	7.632652	-74.895715			71.0	21.0			2022-08-19T00:00:00	19	8	2022	5231480	5231480	HUMAN_OBSERVATION	Promigas S.A E.S.P (Promigas)	MCUB		WilmerRamirez01579			CC_BY_NC_4_0		Wilmer Ramirez			2023-03-15T15:17:37.156Z		
