gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2863946721	cf633c2d-7006-4bc9-bff3-1b8a0c1124c9	Promigas:San Mateo-Mamonal:2019-EP166	Plantae	Marchantiophyta	Jungermanniopsida	Porellales	Lejeuneaceae	Lejeunea	Lejeunea trinitensis		SPECIES	Lejeunea trinitensis Lindenb.	Lejeunea trinitensis	Lindenb.	CO	Hacienda Filadelfia	Sucre	PRESENT		dbc2ab56-d499-403c-8db5-c1a49cd0b75f	9.623212	-75.426276			45.0	0.0			2019-11-10T00:00:00	10	11	2019	7443177	7443177	HUMAN_OBSERVATION	PROMIGAS S.A. E.S.P. (Promigas)				Mery Helen Tijaro		CC_BY_4_0		Gina M. Rodriguez M.			2023-01-25T09:12:41.396Z		
2863946720	cf633c2d-7006-4bc9-bff3-1b8a0c1124c9	Promigas:San Mateo-Mamonal:2019-EP042	Plantae	Marchantiophyta	Jungermanniopsida	Porellales	Lejeuneaceae	Lejeunea	Lejeunea trinitensis		SPECIES	Lejeunea trinitensis Lindenb.	Lejeunea trinitensis	Lindenb.	CO	Hacienda Filadelfia	Sucre	PRESENT		dbc2ab56-d499-403c-8db5-c1a49cd0b75f	9.626923	-75.428035			42.0	0.0			2019-11-09T00:00:00	9	11	2019	7443177	7443177	HUMAN_OBSERVATION	PROMIGAS S.A. E.S.P. (Promigas)	UDBC	C0026326		Mery Helen Tijaro		CC_BY_4_0		Gina M. Rodriguez M.			2023-01-25T09:12:41.395Z		
2863946719	cf633c2d-7006-4bc9-bff3-1b8a0c1124c9	Promigas:San Mateo-Mamonal:2019-EP163	Plantae	Bryophyta	Bryopsida	Fissidentales	Fissidentaceae	Fissidens			GENUS	Fissidens Hedwig, 1801	Fissidens	Hedw.	CO	Hacienda Filadelfia	Sucre	PRESENT		dbc2ab56-d499-403c-8db5-c1a49cd0b75f	9.623212	-75.426276			45.0	0.0			2019-11-10T00:00:00	10	11	2019	2673216		HUMAN_OBSERVATION	PROMIGAS S.A. E.S.P. (Promigas)				Mery Helen Tijaro		CC_BY_4_0		Gina M. Rodriguez M.			2023-01-25T09:12:41.394Z		
2863946718	cf633c2d-7006-4bc9-bff3-1b8a0c1124c9	Promigas:San Mateo-Mamonal:2019-EP043	Fungi	Ascomycota	Arthoniomycetes	Arthoniales	Opegraphaceae	Opegrapha			GENUS	Opegrapha Ach., 1809	Opegrapha	Ach.	CO	Hacienda Filadelfia	Sucre	PRESENT		dbc2ab56-d499-403c-8db5-c1a49cd0b75f	9.626923	-75.428035			42.0	0.0			2019-11-09T00:00:00	9	11	2019	2580165		HUMAN_OBSERVATION	PROMIGAS S.A. E.S.P. (Promigas)	UDBC	C0026324		Alejandra Suárez		CC_BY_4_0		Gina M. Rodriguez M.			2023-01-25T09:12:41.393Z		
2863946717	cf633c2d-7006-4bc9-bff3-1b8a0c1124c9	Promigas:San Mateo-Mamonal:2019-EP164	Plantae	Bryophyta	Bryopsida	Fissidentales	Fissidentaceae	Fissidens			GENUS	Fissidens Hedwig, 1801	Fissidens	Hedw.	CO	Hacienda Filadelfia	Sucre	PRESENT		dbc2ab56-d499-403c-8db5-c1a49cd0b75f	9.623212	-75.426276			45.0	0.0			2019-11-10T00:00:00	10	11	2019	2673216		HUMAN_OBSERVATION	PROMIGAS S.A. E.S.P. (Promigas)				Mery Helen Tijaro		CC_BY_4_0		Gina M. Rodriguez M.			2023-01-25T09:12:41.393Z		
2863946716	cf633c2d-7006-4bc9-bff3-1b8a0c1124c9	Promigas:San Mateo-Mamonal:2019-EP051	Fungi	Ascomycota	Lecanoromycetes	Ostropales	Graphidaceae	Graphis			GENUS	Graphis Adans., 1763	Graphis	Adans.	CO	Hacienda Filadelfia	Sucre	PRESENT		dbc2ab56-d499-403c-8db5-c1a49cd0b75f	9.626481	-75.42792			44.0	0.0			2019-11-09T00:00:00	9	11	2019	2602041		HUMAN_OBSERVATION	PROMIGAS S.A. E.S.P. (Promigas)				Alejandra Suárez		CC_BY_4_0		Gina M. Rodriguez M.			2023-01-25T09:12:41.392Z		
2863946715	cf633c2d-7006-4bc9-bff3-1b8a0c1124c9	Promigas:San Mateo-Mamonal:2019-EP052	Fungi	Ascomycota	Arthoniomycetes	Arthoniales	Arthoniaceae	Herpothallon			GENUS	Herpothallon Tobler	Herpothallon	Tobler	CO	Hacienda Filadelfia	Sucre	PRESENT		dbc2ab56-d499-403c-8db5-c1a49cd0b75f	9.626272	-75.42791			43.0	0.0			2019-11-09T00:00:00	9	11	2019	2592639		HUMAN_OBSERVATION	PROMIGAS S.A. E.S.P. (Promigas)				Alejandra Suárez		CC_BY_4_0		Gina M. Rodriguez M.			2023-01-25T09:12:41.384Z		
2863946714	cf633c2d-7006-4bc9-bff3-1b8a0c1124c9	Promigas:San Mateo-Mamonal:2019-EP170	Plantae	Bryophyta	Bryopsida	Fissidentales	Fissidentaceae	Fissidens			GENUS	Fissidens Hedwig, 1801	Fissidens	Hedw.	CO	Hacienda Filadelfia	Sucre	PRESENT		dbc2ab56-d499-403c-8db5-c1a49cd0b75f	9.626794	-75.424457			42.0	0.0			2019-11-10T00:00:00	10	11	2019	2673216		HUMAN_OBSERVATION	PROMIGAS S.A. E.S.P. (Promigas)				Mery Helen Tijaro		CC_BY_4_0		Gina M. Rodriguez M.			2023-01-25T09:12:41.378Z		
2863946713	cf633c2d-7006-4bc9-bff3-1b8a0c1124c9	Promigas:San Mateo-Mamonal:2019-EP050	Fungi	Ascomycota	Lecanoromycetes	Ostropales	Graphidaceae	Graphis			GENUS	Graphis Adans., 1763	Graphis	Adans.	CO	Hacienda Filadelfia	Sucre	PRESENT		dbc2ab56-d499-403c-8db5-c1a49cd0b75f	9.626481	-75.42792			44.0	0.0			2019-11-09T00:00:00	9	11	2019	2602041		HUMAN_OBSERVATION	PROMIGAS S.A. E.S.P. (Promigas)	UDBC	C0026317		Alejandra Suárez		CC_BY_4_0		Gina M. Rodriguez M.			2023-01-25T09:12:41.377Z		
2863946712	cf633c2d-7006-4bc9-bff3-1b8a0c1124c9	Promigas:San Mateo-Mamonal:2019-EP039	Fungi	Ascomycota	Lecanoromycetes	Ostropales	Graphidaceae	Allographa	Allographa pittieri		SPECIES	Graphis pittieri Lücking, L.Umaña, Sipman & Chaves	Graphis pittierii	Lücking, Umaña, Sipman & Chaves	CO	Hacienda Filadelfia	Sucre	PRESENT		dbc2ab56-d499-403c-8db5-c1a49cd0b75f	9.626923	-75.428035			42.0	0.0			2019-11-09T00:00:00	9	11	2019	5475215	10807425	HUMAN_OBSERVATION	PROMIGAS S.A. E.S.P. (Promigas)				Alejandra Suárez		CC_BY_4_0		Gina M. Rodriguez M.			2023-01-25T09:12:41.376Z		TAXON_MATCH_FUZZY
2863946711	cf633c2d-7006-4bc9-bff3-1b8a0c1124c9	Promigas:San Mateo-Mamonal:2019-EP037	Fungi	Ascomycota	Lecanoromycetes	Caliciales	Physciaceae	Physcia	Physcia erumpens		SPECIES	Physcia erumpens Moberg	Physcia erumpens	Moberg	CO	Hacienda Filadelfia	Sucre	PRESENT		dbc2ab56-d499-403c-8db5-c1a49cd0b75f	9.626923	-75.428035			42.0	0.0			2019-11-09T00:00:00	9	11	2019	2608927	2608927	HUMAN_OBSERVATION	PROMIGAS S.A. E.S.P. (Promigas)				Alejandra Suárez		CC_BY_4_0		Gina M. Rodriguez M.			2023-01-25T09:12:41.376Z		
2863946710	cf633c2d-7006-4bc9-bff3-1b8a0c1124c9	Promigas:San Mateo-Mamonal:2019-EP158	Fungi	Ascomycota	Arthoniomycetes	Arthoniales	Arthoniaceae	Herpothallon			GENUS	Herpothallon Tobler	Herpothallon	Tobler	CO	Hacienda Filadelfia	Sucre	PRESENT		dbc2ab56-d499-403c-8db5-c1a49cd0b75f	9.626729	-75.424522			41.0	0.0			2019-11-10T00:00:00	10	11	2019	2592639		HUMAN_OBSERVATION	PROMIGAS S.A. E.S.P. (Promigas)				Alejandra Suárez		CC_BY_4_0		Gina M. Rodriguez M.			2023-01-25T09:12:41.375Z		
2863946709	cf633c2d-7006-4bc9-bff3-1b8a0c1124c9	Promigas:San Mateo-Mamonal:2019-EP038	Fungi	Ascomycota	Lecanoromycetes	Caliciales	Physciaceae	Physcia	Physcia erumpens		SPECIES	Physcia erumpens Moberg	Physcia erumpens	Moberg	CO	Hacienda Filadelfia	Sucre	PRESENT		dbc2ab56-d499-403c-8db5-c1a49cd0b75f	9.626923	-75.428035			42.0	0.0			2019-11-09T00:00:00	9	11	2019	2608927	2608927	HUMAN_OBSERVATION	PROMIGAS S.A. E.S.P. (Promigas)				Alejandra Suárez		CC_BY_4_0		Gina M. Rodriguez M.			2023-01-25T09:12:41.375Z		
2863946708	cf633c2d-7006-4bc9-bff3-1b8a0c1124c9	Promigas:San Mateo-Mamonal:2019-EP159	Fungi	Ascomycota	Arthoniomycetes	Arthoniales	Opegraphaceae	Cresponea	Cresponea flava		SPECIES	Cresponea flava (Vain.) Egea & Torrente	Cresponea flava	(Vain.) Egea & Torrente	CO	Hacienda Filadelfia	Sucre	PRESENT		dbc2ab56-d499-403c-8db5-c1a49cd0b75f	9.626729	-75.424522			41.0	0.0			2019-11-10T00:00:00	10	11	2019	3546672	3546672	HUMAN_OBSERVATION	PROMIGAS S.A. E.S.P. (Promigas)				Alejandra Suárez		CC_BY_4_0		Gina M. Rodriguez M.			2023-01-25T09:12:41.374Z		
2863946707	cf633c2d-7006-4bc9-bff3-1b8a0c1124c9	Promigas:San Mateo-Mamonal:2019-EP035	Fungi	Ascomycota	Arthoniomycetes	Arthoniales	Opegraphaceae	Cresponea	Cresponea flava		SPECIES	Cresponea flava (Vain.) Egea & Torrente	Cresponea flava	(Vain.) Egea & Torrente	CO	Hacienda Filadelfia	Sucre	PRESENT		dbc2ab56-d499-403c-8db5-c1a49cd0b75f	9.626923	-75.428035			42.0	0.0			2019-11-09T00:00:00	9	11	2019	3546672	3546672	HUMAN_OBSERVATION	PROMIGAS S.A. E.S.P. (Promigas)				Alejandra Suárez		CC_BY_4_0		Gina M. Rodriguez M.			2023-01-25T09:12:41.373Z		
2863946706	cf633c2d-7006-4bc9-bff3-1b8a0c1124c9	Promigas:San Mateo-Mamonal:2019-EP156	Fungi	Ascomycota	Arthoniomycetes	Arthoniales	Arthoniaceae	Coniocarpon	Coniocarpon cinnabarinum		SPECIES	Coniocarpon cinnabarinum DC.	Coniocarpon cinnabarinum	DC.	CO	Hacienda Filadelfia	Sucre	PRESENT		dbc2ab56-d499-403c-8db5-c1a49cd0b75f	9.626477	-75.424761			44.0	0.0			2019-11-10T00:00:00	10	11	2019	2592737	2592737	HUMAN_OBSERVATION	PROMIGAS S.A. E.S.P. (Promigas)				Alejandra Suárez		CC_BY_4_0		Gina M. Rodriguez M.			2023-01-25T09:12:41.372Z		
2863946705	cf633c2d-7006-4bc9-bff3-1b8a0c1124c9	Promigas:San Mateo-Mamonal:2019-EP036	Fungi	Ascomycota	Lecanoromycetes	Caliciales	Physciaceae	Physcia	Physcia erumpens		SPECIES	Physcia erumpens Moberg	Physcia erumpens	Moberg	CO	Hacienda Filadelfia	Sucre	PRESENT		dbc2ab56-d499-403c-8db5-c1a49cd0b75f	9.626923	-75.428035			42.0	0.0			2019-11-09T00:00:00	9	11	2019	2608927	2608927	HUMAN_OBSERVATION	PROMIGAS S.A. E.S.P. (Promigas)				Alejandra Suárez		CC_BY_4_0		Gina M. Rodriguez M.			2023-01-25T09:12:41.372Z		
2863946704	cf633c2d-7006-4bc9-bff3-1b8a0c1124c9	Promigas:San Mateo-Mamonal:2019-EP157	Fungi	Ascomycota	Arthoniomycetes	Arthoniales	Arthoniaceae	Herpothallon			GENUS	Herpothallon Tobler	Herpothallon	Tobler	CO	Hacienda Filadelfia	Sucre	PRESENT		dbc2ab56-d499-403c-8db5-c1a49cd0b75f	9.626729	-75.424522			41.0	0.0			2019-11-10T00:00:00	10	11	2019	2592639		HUMAN_OBSERVATION	PROMIGAS S.A. E.S.P. (Promigas)				Alejandra Suárez		CC_BY_4_0		Gina M. Rodriguez M.			2023-01-25T09:12:41.371Z		
2863946703	cf633c2d-7006-4bc9-bff3-1b8a0c1124c9	Promigas:San Mateo-Mamonal:2019-EP033	Fungi	Ascomycota	Arthoniomycetes	Arthoniales	Arthoniaceae	Herpothallon			GENUS	Herpothallon Tobler	Herpothallon	Tobler	CO	Hacienda Filadelfia	Sucre	PRESENT		dbc2ab56-d499-403c-8db5-c1a49cd0b75f	9.626923	-75.428035			42.0	0.0			2019-11-08T00:00:00	8	11	2019	2592639		HUMAN_OBSERVATION	PROMIGAS S.A. E.S.P. (Promigas)				Alejandra Suárez		CC_BY_4_0		Gina M. Rodriguez M.			2023-01-25T09:12:41.371Z		
2863946702	cf633c2d-7006-4bc9-bff3-1b8a0c1124c9	Promigas:San Mateo-Mamonal:2019-EP154	Fungi	Ascomycota	Lecanoromycetes	Ostropales	Graphidaceae	Allographa	Allographa pittieri		SPECIES	Graphis pittieri Lücking, L.Umaña, Sipman & Chaves	Graphis pittierii	Lücking, Umaña, Sipman & Chaves	CO	Hacienda Filadelfia	Sucre	PRESENT		dbc2ab56-d499-403c-8db5-c1a49cd0b75f	9.626477	-75.424761			44.0	0.0			2019-11-10T00:00:00	10	11	2019	5475215	10807425	HUMAN_OBSERVATION	PROMIGAS S.A. E.S.P. (Promigas)				Alejandra Suárez		CC_BY_4_0		Gina M. Rodriguez M.			2023-01-25T09:12:41.370Z		TAXON_MATCH_FUZZY
2863946701	cf633c2d-7006-4bc9-bff3-1b8a0c1124c9	Promigas:San Mateo-Mamonal:2019-EP034	Fungi	Ascomycota	Arthoniomycetes	Arthoniales	Opegraphaceae	Cresponea	Cresponea flava		SPECIES	Cresponea flava (Vain.) Egea & Torrente	Cresponea flava	(Vain.) Egea & Torrente	CO	Hacienda Filadelfia	Sucre	PRESENT		dbc2ab56-d499-403c-8db5-c1a49cd0b75f	9.626923	-75.428035			42.0	0.0			2019-11-09T00:00:00	9	11	2019	3546672	3546672	HUMAN_OBSERVATION	PROMIGAS S.A. E.S.P. (Promigas)				Alejandra Suárez		CC_BY_4_0		Gina M. Rodriguez M.			2023-01-25T09:12:41.369Z		
2863946700	cf633c2d-7006-4bc9-bff3-1b8a0c1124c9	Promigas:San Mateo-Mamonal:2019-EP155	Fungi	Ascomycota	Arthoniomycetes	Arthoniales	Arthoniaceae	Coniocarpon	Coniocarpon cinnabarinum		SPECIES	Coniocarpon cinnabarinum DC.	Coniocarpon cinnabarinum	DC.	CO	Hacienda Filadelfia	Sucre	PRESENT		dbc2ab56-d499-403c-8db5-c1a49cd0b75f	9.626477	-75.424761			44.0	0.0			2019-11-10T00:00:00	10	11	2019	2592737	2592737	HUMAN_OBSERVATION	PROMIGAS S.A. E.S.P. (Promigas)				Alejandra Suárez		CC_BY_4_0		Gina M. Rodriguez M.			2023-01-25T09:12:41.368Z		
2863946699	cf633c2d-7006-4bc9-bff3-1b8a0c1124c9	Promigas:San Mateo-Mamonal:2019-EP031	Fungi	Ascomycota	Arthoniomycetes	Arthoniales	Opegraphaceae	Opegrapha			GENUS	Opegraphia	Opegrapha	Redinger	CO	Hacienda Filadelfia	Sucre	PRESENT		dbc2ab56-d499-403c-8db5-c1a49cd0b75f	9.627505	-75.427885			44.0	0.0			2019-11-08T00:00:00	8	11	2019	11331858		HUMAN_OBSERVATION	PROMIGAS S.A. E.S.P. (Promigas)	UDBC	C0026323		Alejandra Suárez		CC_BY_4_0		Gina M. Rodriguez M.			2023-01-25T09:12:41.368Z		TAXON_MATCH_FUZZY
2863946698	cf633c2d-7006-4bc9-bff3-1b8a0c1124c9	Promigas:San Mateo-Mamonal:2019-EP152	Fungi	Ascomycota	Arthoniomycetes	Arthoniales	Arthoniaceae	Herpothallon			GENUS	Herpothallon Tobler	Herpothallon	Tobler	CO	Hacienda Filadelfia	Sucre	PRESENT		dbc2ab56-d499-403c-8db5-c1a49cd0b75f	9.626477	-75.424761			44.0	0.0			2019-11-10T00:00:00	10	11	2019	2592639		HUMAN_OBSERVATION	PROMIGAS S.A. E.S.P. (Promigas)				Alejandra Suárez		CC_BY_4_0		Gina M. Rodriguez M.			2023-01-25T09:12:41.367Z		
2863946697	cf633c2d-7006-4bc9-bff3-1b8a0c1124c9	Promigas:San Mateo-Mamonal:2019-EP032	Fungi	Ascomycota	Arthoniomycetes	Arthoniales	Arthoniaceae	Herpothallon			GENUS	Herpothallon Tobler	Herpothallon	Tobler	CO	Hacienda Filadelfia	Sucre	PRESENT		dbc2ab56-d499-403c-8db5-c1a49cd0b75f	9.626923	-75.428035			42.0	0.0			2019-11-08T00:00:00	8	11	2019	2592639		HUMAN_OBSERVATION	PROMIGAS S.A. E.S.P. (Promigas)				Alejandra Suárez		CC_BY_4_0		Gina M. Rodriguez M.			2023-01-25T09:12:41.366Z		
2863946696	cf633c2d-7006-4bc9-bff3-1b8a0c1124c9	Promigas:San Mateo-Mamonal:2019-EP153	Fungi	Ascomycota	Arthoniomycetes	Arthoniales	Opegraphaceae	Cresponea	Cresponea flava		SPECIES	Cresponea flava (Vain.) Egea & Torrente	Cresponea flava	(Vain.) Egea & Torrente	CO	Hacienda Filadelfia	Sucre	PRESENT		dbc2ab56-d499-403c-8db5-c1a49cd0b75f	9.626477	-75.424761			44.0	0.0			2019-11-10T00:00:00	10	11	2019	3546672	3546672	HUMAN_OBSERVATION	PROMIGAS S.A. E.S.P. (Promigas)				Alejandra Suárez		CC_BY_4_0		Gina M. Rodriguez M.			2023-01-25T09:12:41.366Z		
2863946695	cf633c2d-7006-4bc9-bff3-1b8a0c1124c9	Promigas:San Mateo-Mamonal:2019-EP040	Fungi	Ascomycota	Lecanoromycetes	Ostropales	Graphidaceae	Allographa	Allographa pittieri		SPECIES	Graphis pittieri Lücking, L.Umaña, Sipman & Chaves	Graphis pittierii	Lücking, Umaña, Sipman & Chaves	CO	Hacienda Filadelfia	Sucre	PRESENT		dbc2ab56-d499-403c-8db5-c1a49cd0b75f	9.626923	-75.428035			42.0	0.0			2019-11-09T00:00:00	9	11	2019	5475215	10807425	HUMAN_OBSERVATION	PROMIGAS S.A. E.S.P. (Promigas)				Alejandra Suárez		CC_BY_4_0		Gina M. Rodriguez M.			2023-01-25T09:12:41.342Z		TAXON_MATCH_FUZZY
2863946694	cf633c2d-7006-4bc9-bff3-1b8a0c1124c9	Promigas:San Mateo-Mamonal:2019-EP161	Fungi	Ascomycota	Arthoniomycetes	Arthoniales	Arthoniaceae	Coniocarpon	Coniocarpon cinnabarinum		SPECIES	Coniocarpon cinnabarinum DC.	Coniocarpon cinnabarinum	DC.	CO	Hacienda Filadelfia	Sucre	PRESENT		dbc2ab56-d499-403c-8db5-c1a49cd0b75f	9.626729	-75.424522			41.0	0.0			2019-11-10T00:00:00	10	11	2019	2592737	2592737	HUMAN_OBSERVATION	PROMIGAS S.A. E.S.P. (Promigas)				Alejandra Suárez		CC_BY_4_0		Gina M. Rodriguez M.			2023-01-25T09:12:41.342Z		
2863946693	cf633c2d-7006-4bc9-bff3-1b8a0c1124c9	Promigas:San Mateo-Mamonal:2019-EP041	Plantae	Marchantiophyta	Jungermanniopsida	Porellales	Lejeuneaceae	Lejeunea	Lejeunea trinitensis		SPECIES	Lejeunea trinitensis Lindenb.	Lejeunea trinitensis	Lindenb.	CO	Hacienda Filadelfia	Sucre	PRESENT		dbc2ab56-d499-403c-8db5-c1a49cd0b75f	9.626923	-75.428035			42.0	0.0			2019-11-09T00:00:00	9	11	2019	7443177	7443177	HUMAN_OBSERVATION	PROMIGAS S.A. E.S.P. (Promigas)				Mery Helen Tijaro		CC_BY_4_0		Gina M. Rodriguez M.			2023-01-25T09:12:41.341Z		
